Time,Voltage
1.1280000200E-07,0.0160000100
1.1320000200E-07,0.0080000060
1.1360000200E-07,0.0080000060
1.1400000200E-07,0.0160000100
1.1440000200E-07,0.0080000060
1.1480000200E-07,0.0080000060
1.1520000200E-07,0.0000000060
1.1560000200E-07,0.0160000100
1.1600000200E-07,0.0080000060
1.1640000200E-07,0.0080000060
1.1680000200E-07,0.0000000060
1.1720000200E-07,0.0160000100
1.1760000200E-07,0.0160000100
1.1800000200E-07,0.0080000060
1.1840000200E-07,0.0160000100
1.1880000200E-07,0.0080000060
1.1920000200E-07,0.0160000100
1.1960000200E-07,0.0080000060
1.2000000200E-07,0.0160000100
1.2040000200E-07,0.0080000060
1.2080000200E-07,0.0080000060
1.2120000200E-07,0.0160000100
1.2160000200E-07,0.0080000060
1.2200000200E-07,0.0080000060
1.2240000200E-07,0.0080000060
1.2280000200E-07,0.0160000100
1.2320000200E-07,0.0080000060
1.2360000200E-07,0.0160000100
1.2400000200E-07,0.0160000100
1.2440000200E-07,0.0160000100
1.2480000200E-07,0.0080000060
1.2520000200E-07,0.0160000100
1.2560000200E-07,0.0160000100
1.2600000200E-07,0.0160000100
1.2640000200E-07,0.0240000100
1.2680000200E-07,0.0160000100
1.2720000200E-07,0.0240000100
1.2760000200E-07,0.0240000100
1.2800000200E-07,0.0240000100
1.2840000200E-07,0.0160000100
1.2880000200E-07,0.0160000100
1.2920000200E-07,0.0240000100
1.2960000200E-07,0.0240000100
1.3000000200E-07,0.0240000100
1.3040000200E-07,0.0240000100
1.3080000200E-07,0.0240000100
1.3120000200E-07,0.0160000100
1.3160000200E-07,0.0240000100
1.3200000200E-07,0.0240000100
1.3240000200E-07,0.0160000100
1.3280000200E-07,0.0240000100
1.3320000200E-07,0.0240000100
1.3360000200E-07,0.0320000100
1.3400000200E-07,0.0320000100
1.3440000200E-07,0.0240000100
1.3480000200E-07,0.0240000100
1.3520000200E-07,0.0240000100
1.3560000200E-07,0.0240000100
1.3600000200E-07,0.0240000100
1.3640000200E-07,0.0320000100
1.3680000200E-07,0.0240000100
1.3720000200E-07,0.0320000100
1.3760000200E-07,0.0240000100
1.3800000200E-07,0.0240000100
1.3840000200E-07,0.0320000100
1.3880000200E-07,0.0240000100
1.3920000200E-07,0.0240000100
1.3960000200E-07,0.0320000100
1.4000000200E-07,0.0240000100
1.4040000200E-07,0.0320000100
1.4080000200E-07,0.0320000100
1.4120000200E-07,0.0240000100
1.4160000200E-07,0.0240000100
1.4200000200E-07,0.0320000100
1.4240000200E-07,0.0240000100
1.4280000200E-07,0.0400000100
1.4320000200E-07,0.0400000100
1.4360000200E-07,0.0240000100
1.4400000200E-07,0.0320000100
1.4440000200E-07,0.0320000100
1.4480000200E-07,0.0320000100
1.4520000200E-07,0.0320000100
1.4560000200E-07,0.0320000100
1.4600000200E-07,0.0400000100
1.4640000200E-07,0.0320000100
1.4680000200E-07,0.0320000100
1.4720000200E-07,0.0320000100
1.4760000200E-07,0.0320000100
1.4800000200E-07,0.0400000100
1.4840000200E-07,0.0400000100
1.4880000200E-07,0.0400000100
1.4920000200E-07,0.0320000100
1.4960000200E-07,0.0400000100
1.5000000200E-07,0.0400000100
1.5040000200E-07,0.0320000100
1.5080000200E-07,0.0320000100
1.5120000200E-07,0.0320000100
1.5160000200E-07,0.0320000100
1.5200000200E-07,0.0400000100
1.5240000200E-07,0.0400000100
1.5280000200E-07,0.0400000100
1.5320000200E-07,0.0400000100
1.5360000200E-07,0.0320000100
1.5400000200E-07,0.0400000100
1.5440000200E-07,0.0320000100
1.5480000200E-07,0.0400000100
1.5520000200E-07,0.0400000100
1.5560000200E-07,0.0480000100
1.5600000200E-07,0.0400000100
1.5640000200E-07,0.0400000100
1.5680000200E-07,0.0400000100
1.5720000200E-07,0.0560000100
1.5760000200E-07,0.0560000100
1.5800000200E-07,0.0400000100
1.5840000200E-07,0.0560000100
1.5880000200E-07,0.0400000100
1.5920000200E-07,0.0480000100
1.5960000200E-07,0.0480000100
1.6000000200E-07,0.0480000100
1.6040000200E-07,0.0480000100
1.6080000200E-07,0.0480000100
1.6120000200E-07,0.0480000100
1.6160000200E-07,0.0560000100
1.6200000200E-07,0.0560000100
1.6240000200E-07,0.0560000100
1.6280000200E-07,0.0480000100
1.6320000200E-07,0.0480000100
1.6360000200E-07,0.0560000100
1.6400000200E-07,0.0560000100
1.6440000200E-07,0.0480000100
1.6480000200E-07,0.0480000100
1.6520000200E-07,0.0560000100
1.6560000200E-07,0.0560000100
1.6600000200E-07,0.0560000100
1.6640000200E-07,0.0560000100
1.6680000200E-07,0.0560000100
1.6720000200E-07,0.0640000100
1.6760000200E-07,0.0640000100
1.6800000200E-07,0.0560000100
1.6840000200E-07,0.0640000100
1.6880000200E-07,0.0640000100
1.6920000200E-07,0.0640000100
1.6960000200E-07,0.0640000100
1.7000000200E-07,0.0640000100
1.7040000200E-07,0.0560000100
1.7080000200E-07,0.0640000100
1.7120000200E-07,0.0640000100
1.7160000200E-07,0.0560000100
1.7200000200E-07,0.0720000100
1.7240000200E-07,0.0720000100
1.7280000200E-07,0.0720000100
1.7320000200E-07,0.0720000100
1.7360000200E-07,0.0560000100
1.7400000200E-07,0.0720000100
1.7440000200E-07,0.0640000100
1.7480000200E-07,0.0640000100
1.7520000200E-07,0.0640000100
1.7560000200E-07,0.0720000100
1.7600000200E-07,0.0720000100
1.7640000200E-07,0.0720000100
1.7680000200E-07,0.0640000100
1.7720000200E-07,0.0640000100
1.7760000200E-07,0.0720000100
1.7800000200E-07,0.0800000100
1.7840000200E-07,0.0800000100
1.7880000200E-07,0.0800000100
1.7920000200E-07,0.0800000100
1.7960000200E-07,0.0800000100
1.8000000200E-07,0.0800000100
1.8040000200E-07,0.0800000100
1.8080000200E-07,0.0880000100
1.8120000200E-07,0.0800000100
1.8160000200E-07,0.0880000100
1.8200000200E-07,0.0800000100
1.8240000200E-07,0.0880000100
1.8280000200E-07,0.0880000100
1.8320000200E-07,0.0880000100
1.8360000200E-07,0.0800000100
1.8400000200E-07,0.0880000100
1.8440000200E-07,0.0960000100
1.8480000200E-07,0.0960000100
1.8520000200E-07,0.0880000100
1.8560000200E-07,0.0880000100
1.8600000200E-07,0.0880000100
1.8640000200E-07,0.0960000100
1.8680000200E-07,0.0960000100
1.8720000200E-07,0.0960000100
1.8760000300E-07,0.0960000100
1.8800000300E-07,0.1040000000
1.8840000300E-07,0.0960000100
1.8880000300E-07,0.1040000000
1.8920000300E-07,0.1040000000
1.8960000300E-07,0.1040000000
1.9000000300E-07,0.1200000000
1.9040000300E-07,0.1120000000
1.9080000300E-07,0.1200000000
1.9120000300E-07,0.1200000000
1.9160000300E-07,0.1120000000
1.9200000300E-07,0.1200000000
1.9240000300E-07,0.1200000000
1.9280000300E-07,0.1200000000
1.9320000300E-07,0.1200000000
1.9360000300E-07,0.1360000000
1.9400000300E-07,0.1280000000
1.9440000300E-07,0.1280000000
1.9480000300E-07,0.1360000000
1.9520000300E-07,0.1280000000
1.9560000300E-07,0.1280000000
1.9600000300E-07,0.1440000000
1.9640000300E-07,0.1440000000
1.9680000300E-07,0.1360000000
1.9720000300E-07,0.1440000000
1.9760000300E-07,0.1520000000
1.9800000300E-07,0.1520000000
1.9840000300E-07,0.1520000000
1.9880000300E-07,0.1520000000
1.9920000300E-07,0.1520000000
1.9960000300E-07,0.1600000000
2.0000000300E-07,0.1680000000
2.0040000300E-07,0.1600000000
2.0080000300E-07,0.1600000000
2.0120000300E-07,0.1680000000
2.0160000300E-07,0.1840000000
2.0200000300E-07,0.1760000000
2.0240000300E-07,0.1760000000
2.0280000300E-07,0.1760000000
2.0320000300E-07,0.1920000000
2.0360000300E-07,0.2000000000
2.0400000300E-07,0.1920000000
2.0440000300E-07,0.1920000000
2.0480000300E-07,0.2000000000
2.0520000300E-07,0.2080000000
2.0560000300E-07,0.2080000000
2.0600000300E-07,0.2160000000
2.0640000300E-07,0.2160000000
2.0680000300E-07,0.2160000000
2.0720000300E-07,0.2160000000
2.0760000300E-07,0.2320000000
2.0800000300E-07,0.2240000000
2.0840000300E-07,0.2240000000
2.0880000300E-07,0.2320000000
2.0920000300E-07,0.2400000000
2.0960000300E-07,0.2320000000
2.1000000300E-07,0.2400000000
2.1040000300E-07,0.2480000000
2.1080000300E-07,0.2560000000
2.1120000300E-07,0.2560000000
2.1160000300E-07,0.2560000000
2.1200000300E-07,0.2560000000
2.1240000300E-07,0.2640000000
2.1280000300E-07,0.2720000000
2.1320000300E-07,0.2720000000
2.1360000300E-07,0.2800000000
2.1400000300E-07,0.2800000000
2.1440000300E-07,0.2880000000
2.1480000300E-07,0.2880000000
2.1520000300E-07,0.2960000000
2.1560000300E-07,0.2960000000
2.1600000300E-07,0.3040000000
2.1640000300E-07,0.3040000000
2.1680000300E-07,0.3120000000
2.1720000300E-07,0.3200000000
2.1760000300E-07,0.3200000000
2.1800000300E-07,0.3360000000
2.1840000300E-07,0.3360000000
2.1880000300E-07,0.3440000000
2.1920000300E-07,0.3440000000
2.1960000300E-07,0.3520000000
2.2000000300E-07,0.3520000000
2.2040000300E-07,0.3520000000
2.2080000300E-07,0.3680000000
2.2120000300E-07,0.3680000000
2.2160000300E-07,0.3840000000
2.2200000300E-07,0.3840000000
2.2240000300E-07,0.3840000000
2.2280000300E-07,0.3840000000
2.2320000300E-07,0.4000000000
2.2360000300E-07,0.4000000000
2.2400000300E-07,0.4080000000
2.2440000300E-07,0.4080000000
2.2480000300E-07,0.4160000000
2.2520000300E-07,0.4160000000
2.2560000300E-07,0.4320000000
2.2600000300E-07,0.4320000000
2.2640000300E-07,0.4400000000
2.2680000300E-07,0.4480000000
2.2720000300E-07,0.4560000000
2.2760000300E-07,0.4640000000
2.2800000300E-07,0.4720000000
2.2840000300E-07,0.4640000000
2.2880000300E-07,0.4800000000
2.2920000300E-07,0.4800000000
2.2960000300E-07,0.4880000000
2.3000000300E-07,0.4960000000
2.3040000300E-07,0.4880000000
2.3080000300E-07,0.5040000000
2.3120000300E-07,0.5120000000
2.3160000300E-07,0.5200000000
2.3200000300E-07,0.5280000000
2.3240000300E-07,0.5200000000
2.3280000300E-07,0.5280000000
2.3320000300E-07,0.5440000000
2.3360000300E-07,0.5520000000
2.3400000300E-07,0.5520000000
2.3440000300E-07,0.5600000000
2.3480000300E-07,0.5600000000
2.3520000300E-07,0.5680000000
2.3560000300E-07,0.5680000000
2.3600000300E-07,0.5680000000
2.3640000300E-07,0.5840000000
2.3680000300E-07,0.5920000000
2.3720000300E-07,0.5920000000
2.3760000300E-07,0.6080000000
2.3800000300E-07,0.6000000000
2.3840000300E-07,0.6160000000
2.3880000300E-07,0.6160000000
2.3920000300E-07,0.6240000000
2.3960000300E-07,0.6240000000
2.4000000300E-07,0.6320000000
2.4040000300E-07,0.6320000000
2.4080000300E-07,0.6480000000
2.4120000300E-07,0.6560000000
2.4160000300E-07,0.6560000000
2.4200000300E-07,0.6560000000
2.4240000300E-07,0.6800000000
2.4280000300E-07,0.6800000000
2.4320000300E-07,0.6800000000
2.4360000300E-07,0.6880000000
2.4400000300E-07,0.6880000000
2.4440000300E-07,0.6880000000
2.4480000300E-07,0.7040000000
2.4520000300E-07,0.7040000000
2.4560000300E-07,0.6960000000
2.4600000300E-07,0.7200000000
2.4640000300E-07,0.7200000000
2.4680000300E-07,0.7200000000
2.4720000300E-07,0.7280000000
2.4760000300E-07,0.7360000000
2.4800000300E-07,0.7440000000
2.4840000300E-07,0.7440000000
2.4880000300E-07,0.7520000000
2.4920000300E-07,0.7600000000
2.4960000300E-07,0.7600000000
2.5000000300E-07,0.7600000000
2.5040000300E-07,0.7600000000
2.5080000300E-07,0.7760000000
2.5120000300E-07,0.7760000000
2.5160000300E-07,0.7760000000
2.5200000300E-07,0.7840000000
2.5240000300E-07,0.7920000000
2.5280000300E-07,0.8000000000
2.5320000300E-07,0.8000000000
2.5360000300E-07,0.8160000000
2.5400000300E-07,0.8160000000
2.5440000300E-07,0.8080000000
2.5480000300E-07,0.8240000000
2.5520000300E-07,0.8320000000
2.5560000300E-07,0.8320000000
2.5600000300E-07,0.8400000000
2.5640000300E-07,0.8400000000
2.5680000300E-07,0.8480000000
2.5720000300E-07,0.8560000000
2.5760000300E-07,0.8640000000
2.5800000300E-07,0.8560000000
2.5840000300E-07,0.8640000000
2.5880000300E-07,0.8640000000
2.5920000300E-07,0.8720000000
2.5960000300E-07,0.8800000000
2.6000000300E-07,0.8800000000
2.6040000300E-07,0.8880000000
2.6080000300E-07,0.8960000000
2.6120000300E-07,0.8960000000
2.6160000300E-07,0.8960000000
2.6200000300E-07,0.8960000000
2.6240000400E-07,0.9040000000
2.6280000400E-07,0.9040000000
2.6320000400E-07,0.9040000000
2.6360000400E-07,0.9280000000
2.6400000400E-07,0.9200000000
2.6440000400E-07,0.9200000000
2.6480000400E-07,0.9200000000
2.6520000400E-07,0.9280000000
2.6560000400E-07,0.9280000000
2.6600000400E-07,0.9360000000
2.6640000400E-07,0.9440000000
2.6680000400E-07,0.9360000000
2.6720000400E-07,0.9440000000
2.6760000400E-07,0.9520000000
2.6800000400E-07,0.9600000000
2.6840000400E-07,0.9520000000
2.6880000400E-07,0.9680000000
2.6920000400E-07,0.9600000000
2.6960000400E-07,0.9680000000
2.7000000400E-07,0.9680000000
2.7040000400E-07,0.9760000000
2.7080000400E-07,0.9760000000
2.7120000400E-07,0.9680000000
2.7160000400E-07,0.9760000000
2.7200000400E-07,0.9840000000
2.7240000400E-07,0.9840000000
2.7280000400E-07,0.9840000000
2.7320000400E-07,0.9840000000
2.7360000400E-07,0.9840000000
2.7400000400E-07,0.9840000000
2.7440000400E-07,0.9920000000
2.7480000400E-07,0.9920000000
2.7520000400E-07,0.9920000000
2.7560000400E-07,0.9920000000
2.7600000400E-07,1.0000000000
2.7640000400E-07,1.0000000000
2.7680000400E-07,1.0000000000
2.7720000400E-07,1.0080000000
2.7760000400E-07,1.0080000000
2.7800000400E-07,1.0080000000
2.7840000400E-07,1.0080000000
2.7880000400E-07,1.0080000000
2.7920000400E-07,1.0080000000
2.7960000400E-07,1.0160000000
2.8000000400E-07,1.0160000000
2.8040000400E-07,1.0240000000
2.8080000400E-07,1.0160000000
2.8120000400E-07,1.0160000000
2.8160000400E-07,1.0240000000
2.8200000400E-07,1.0240000000
2.8240000400E-07,1.0240000000
2.8280000400E-07,1.0320000000
2.8320000400E-07,1.0240000000
2.8360000400E-07,1.0240000000
2.8400000400E-07,1.0320000000
2.8440000400E-07,1.0240000000
2.8480000400E-07,1.0320000000
2.8520000400E-07,1.0320000000
2.8560000400E-07,1.0240000000
2.8600000400E-07,1.0240000000
2.8640000400E-07,1.0240000000
2.8680000400E-07,1.0160000000
2.8720000400E-07,1.0160000000
2.8760000400E-07,1.0160000000
2.8800000400E-07,1.0080000000
2.8840000400E-07,1.0000000000
2.8880000400E-07,0.9920000000
2.8920000400E-07,0.9920000000
2.8960000400E-07,0.9920000000
2.9000000400E-07,0.9840000000
2.9040000400E-07,0.9840000000
2.9080000400E-07,0.9760000000
2.9120000400E-07,0.9760000000
2.9160000400E-07,0.9600000000
2.9200000400E-07,0.9600000000
2.9240000400E-07,0.9600000000
2.9280000400E-07,0.9440000000
2.9320000400E-07,0.9440000000
2.9360000400E-07,0.9360000000
2.9400000400E-07,0.9280000000
2.9440000400E-07,0.9280000000
2.9480000400E-07,0.9200000000
2.9520000400E-07,0.9120000000
2.9560000400E-07,0.9040000000
2.9600000400E-07,0.8960000000
2.9640000400E-07,0.8880000000
2.9680000400E-07,0.8880000000
2.9720000400E-07,0.8800000000
2.9760000400E-07,0.8720000000
2.9800000400E-07,0.8640000000
2.9840000400E-07,0.8640000000
2.9880000400E-07,0.8560000000
2.9920000400E-07,0.8480000000
2.9960000400E-07,0.8320000000
3.0000000400E-07,0.8320000000
3.0040000400E-07,0.8320000000
3.0080000400E-07,0.8240000000
3.0120000400E-07,0.8160000000
3.0160000400E-07,0.8080000000
3.0200000400E-07,0.8000000000
3.0240000400E-07,0.7920000000
3.0280000400E-07,0.7840000000
3.0320000400E-07,0.7680000000
3.0360000400E-07,0.7760000000
3.0400000400E-07,0.7680000000
3.0440000400E-07,0.7600000000
3.0480000400E-07,0.7520000000
3.0520000400E-07,0.7440000000
3.0560000400E-07,0.7440000000
3.0600000400E-07,0.7360000000
3.0640000400E-07,0.7360000000
3.0680000400E-07,0.7200000000
3.0720000400E-07,0.7200000000
3.0760000400E-07,0.7200000000
3.0800000400E-07,0.7120000000
3.0840000400E-07,0.7120000000
3.0880000400E-07,0.6960000000
3.0920000400E-07,0.7040000000
3.0960000400E-07,0.6960000000
3.1000000400E-07,0.6880000000
3.1040000400E-07,0.6880000000
3.1080000400E-07,0.6880000000
3.1120000400E-07,0.6720000000
3.1160000400E-07,0.6800000000
3.1200000400E-07,0.6720000000
3.1240000400E-07,0.6720000000
3.1280000400E-07,0.6640000000
3.1320000400E-07,0.6640000000
3.1360000400E-07,0.6640000000
3.1400000400E-07,0.6560000000
3.1440000400E-07,0.6560000000
3.1480000400E-07,0.6480000000
3.1520000400E-07,0.6480000000
3.1560000400E-07,0.6480000000
3.1600000400E-07,0.6400000000
3.1640000400E-07,0.6320000000
3.1680000400E-07,0.6320000000
3.1720000400E-07,0.6240000000
3.1760000400E-07,0.6320000000
3.1800000400E-07,0.6320000000
3.1840000400E-07,0.6240000000
3.1880000400E-07,0.6080000000
3.1920000400E-07,0.6160000000
3.1960000400E-07,0.6160000000
3.2000000400E-07,0.6160000000
3.2040000400E-07,0.6000000000
3.2080000400E-07,0.6080000000
3.2120000400E-07,0.6000000000
3.2160000400E-07,0.6000000000
3.2200000400E-07,0.6000000000
3.2240000400E-07,0.5920000000
3.2280000400E-07,0.5840000000
3.2320000400E-07,0.5840000000
3.2360000400E-07,0.5760000000
3.2400000400E-07,0.5760000000
3.2440000400E-07,0.5680000000
3.2480000400E-07,0.5760000000
3.2520000400E-07,0.5600000000
3.2560000400E-07,0.5600000000
3.2600000400E-07,0.5600000000
3.2640000400E-07,0.5520000000
3.2680000400E-07,0.5520000000
3.2720000400E-07,0.5440000000
3.2760000400E-07,0.5360000000
3.2800000400E-07,0.5280000000
3.2840000400E-07,0.5280000000
3.2880000400E-07,0.5200000000
3.2920000400E-07,0.5200000000
3.2960000400E-07,0.5200000000
3.3000000400E-07,0.5120000000
3.3040000400E-07,0.5040000000
3.3080000400E-07,0.4960000000
3.3120000400E-07,0.4960000000
3.3160000400E-07,0.4880000000
3.3200000400E-07,0.4800000000
3.3240000400E-07,0.4800000000
3.3280000400E-07,0.4720000000
3.3320000400E-07,0.4720000000
3.3360000400E-07,0.4720000000
3.3400000400E-07,0.4720000000
3.3440000400E-07,0.4480000000
3.3480000400E-07,0.4480000000
3.3520000400E-07,0.4400000000
3.3560000400E-07,0.4400000000
3.3600000400E-07,0.4400000000
3.3640000400E-07,0.4320000000
3.3680000400E-07,0.4400000000
3.3720000500E-07,0.4240000000
3.3760000500E-07,0.4240000000
3.3800000500E-07,0.4160000000
3.3840000500E-07,0.4160000000
3.3880000500E-07,0.4160000000
3.3920000500E-07,0.4080000000
3.3960000500E-07,0.4000000000
3.4000000500E-07,0.4000000000
3.4040000500E-07,0.3920000000
3.4080000500E-07,0.3920000000
3.4120000500E-07,0.3840000000
3.4160000500E-07,0.3840000000
3.4200000500E-07,0.3840000000
3.4240000500E-07,0.3760000000
3.4280000500E-07,0.3680000000
3.4320000500E-07,0.3680000000
3.4360000500E-07,0.3680000000
3.4400000500E-07,0.3680000000
3.4440000500E-07,0.3680000000
3.4480000500E-07,0.3600000000
3.4520000500E-07,0.3600000000
3.4560000500E-07,0.3600000000
3.4600000500E-07,0.3520000000
3.4640000500E-07,0.3520000000
3.4680000500E-07,0.3520000000
3.4720000500E-07,0.3600000000
3.4760000500E-07,0.3520000000
3.4800000500E-07,0.3520000000
3.4840000500E-07,0.3440000000
3.4880000500E-07,0.3520000000
3.4920000500E-07,0.3520000000
3.4960000500E-07,0.3520000000
3.5000000500E-07,0.3520000000
3.5040000500E-07,0.3520000000
3.5080000500E-07,0.3440000000
3.5120000500E-07,0.3520000000
3.5160000500E-07,0.3440000000
3.5200000500E-07,0.3440000000
3.5240000500E-07,0.3440000000
3.5280000500E-07,0.3520000000
3.5320000500E-07,0.3360000000
3.5360000500E-07,0.3440000000
3.5400000500E-07,0.3360000000
3.5440000500E-07,0.3360000000
3.5480000500E-07,0.3440000000
3.5520000500E-07,0.3360000000
3.5560000500E-07,0.3440000000
3.5600000500E-07,0.3360000000
3.5640000500E-07,0.3440000000
3.5680000500E-07,0.3440000000
3.5720000500E-07,0.3440000000
3.5760000500E-07,0.3440000000
3.5800000500E-07,0.3360000000
3.5840000500E-07,0.3360000000
3.5880000500E-07,0.3360000000
3.5920000500E-07,0.3360000000
3.5960000500E-07,0.3360000000
3.6000000500E-07,0.3360000000
3.6040000500E-07,0.3360000000
3.6080000500E-07,0.3360000000
3.6120000500E-07,0.3280000000
3.6160000500E-07,0.3280000000
3.6200000500E-07,0.3360000000
3.6240000500E-07,0.3360000000
3.6280000500E-07,0.3280000000
3.6320000500E-07,0.3280000000
3.6360000500E-07,0.3280000000
3.6400000500E-07,0.3280000000
3.6440000500E-07,0.3280000000
3.6480000500E-07,0.3280000000
3.6520000500E-07,0.3280000000
3.6560000500E-07,0.3280000000
3.6600000500E-07,0.3280000000
3.6640000500E-07,0.3280000000
3.6680000500E-07,0.3200000000
3.6720000500E-07,0.3280000000
3.6760000500E-07,0.3200000000
3.6800000500E-07,0.3200000000
3.6840000500E-07,0.3200000000
3.6880000500E-07,0.3120000000
3.6920000500E-07,0.3120000000
3.6960000500E-07,0.3120000000
3.7000000500E-07,0.3120000000
3.7040000500E-07,0.3040000000
3.7080000500E-07,0.3040000000
3.7120000500E-07,0.3040000000
3.7160000500E-07,0.3040000000
3.7200000500E-07,0.3040000000
3.7240000500E-07,0.2880000000
3.7280000500E-07,0.2960000000
3.7320000500E-07,0.2880000000
3.7360000500E-07,0.2880000000
3.7400000500E-07,0.2880000000
3.7440000500E-07,0.2880000000
3.7480000500E-07,0.2800000000
3.7520000500E-07,0.2800000000
3.7560000500E-07,0.2800000000
3.7600000500E-07,0.2720000000
3.7640000500E-07,0.2800000000
3.7680000500E-07,0.2720000000
3.7720000500E-07,0.2720000000
3.7760000500E-07,0.2640000000
3.7800000500E-07,0.2640000000
3.7840000500E-07,0.2640000000
3.7880000500E-07,0.2560000000
3.7920000500E-07,0.2560000000
3.7960000500E-07,0.2560000000
3.8000000500E-07,0.2560000000
3.8040000500E-07,0.2560000000
3.8080000500E-07,0.2480000000
3.8120000500E-07,0.2480000000
3.8160000500E-07,0.2480000000
3.8200000500E-07,0.2480000000
3.8240000500E-07,0.2480000000
3.8280000500E-07,0.2400000000
3.8320000500E-07,0.2400000000
3.8360000500E-07,0.2320000000
3.8400000500E-07,0.2400000000
3.8440000500E-07,0.2320000000
3.8480000500E-07,0.2320000000
3.8520000500E-07,0.2320000000
3.8560000500E-07,0.2320000000
3.8600000500E-07,0.2320000000
3.8640000500E-07,0.2240000000
3.8680000500E-07,0.2240000000
3.8720000500E-07,0.2240000000
3.8760000500E-07,0.2160000000
3.8800000500E-07,0.2240000000
3.8840000500E-07,0.2160000000
3.8880000500E-07,0.2160000000
3.8920000500E-07,0.2160000000
3.8960000500E-07,0.2240000000
3.9000000500E-07,0.2160000000
3.9040000500E-07,0.2160000000
3.9080000500E-07,0.2240000000
3.9120000500E-07,0.2240000000
3.9160000500E-07,0.2240000000
3.9200000500E-07,0.2160000000
3.9240000500E-07,0.2160000000
3.9280000500E-07,0.2240000000
3.9320000500E-07,0.2160000000
3.9360000500E-07,0.2160000000
3.9400000500E-07,0.2240000000
3.9440000500E-07,0.2240000000
3.9480000500E-07,0.2240000000
3.9520000500E-07,0.2240000000
3.9560000500E-07,0.2240000000
3.9600000500E-07,0.2240000000
3.9640000500E-07,0.2160000000
3.9680000500E-07,0.2240000000
3.9720000500E-07,0.2240000000
3.9760000500E-07,0.2320000000
3.9800000500E-07,0.2160000000
3.9840000500E-07,0.2240000000
3.9880000500E-07,0.2240000000
3.9920000500E-07,0.2240000000
3.9960000500E-07,0.2160000000
4.0000000500E-07,0.2240000000
4.0040000500E-07,0.2240000000
4.0080000500E-07,0.2240000000
4.0120000500E-07,0.2240000000
4.0160000500E-07,0.2320000000
4.0200000500E-07,0.2320000000
4.0240000500E-07,0.2240000000
4.0280000500E-07,0.2240000000
4.0320000500E-07,0.2320000000
4.0360000500E-07,0.2320000000
4.0400000500E-07,0.2320000000
4.0440000500E-07,0.2320000000
4.0480000500E-07,0.2240000000
4.0520000500E-07,0.2240000000
4.0560000500E-07,0.2320000000
4.0600000500E-07,0.2240000000
4.0640000500E-07,0.2320000000
4.0680000500E-07,0.2240000000
4.0720000500E-07,0.2320000000
4.0760000500E-07,0.2240000000
4.0800000500E-07,0.2240000000
4.0840000500E-07,0.2320000000
4.0880000500E-07,0.2320000000
4.0920000500E-07,0.2160000000
4.0960000500E-07,0.2160000000
4.1000000500E-07,0.2240000000
4.1040000500E-07,0.2160000000
4.1080000500E-07,0.2240000000
4.1120000500E-07,0.2240000000
4.1160000500E-07,0.2080000000
4.1200000600E-07,0.2160000000
4.1240000600E-07,0.2160000000
4.1280000600E-07,0.2160000000
4.1320000600E-07,0.2080000000
4.1360000600E-07,0.2080000000
4.1400000600E-07,0.2080000000
4.1440000600E-07,0.2080000000
4.1480000600E-07,0.2080000000
4.1520000600E-07,0.2080000000
4.1560000600E-07,0.2080000000
4.1600000600E-07,0.2000000000
4.1640000600E-07,0.2000000000
4.1680000600E-07,0.2000000000
4.1720000600E-07,0.1840000000
4.1760000600E-07,0.2000000000
4.1800000600E-07,0.1920000000
4.1840000600E-07,0.1920000000
4.1880000600E-07,0.1840000000
4.1920000600E-07,0.1920000000
4.1960000600E-07,0.1840000000
4.2000000600E-07,0.1840000000
4.2040000600E-07,0.1760000000
4.2080000600E-07,0.1760000000
4.2120000600E-07,0.1760000000
4.2160000600E-07,0.1760000000
4.2200000600E-07,0.1760000000
4.2240000600E-07,0.1760000000
4.2280000600E-07,0.1760000000
4.2320000600E-07,0.1760000000
4.2360000600E-07,0.1600000000
4.2400000600E-07,0.1600000000
4.2440000600E-07,0.1600000000
4.2480000600E-07,0.1680000000
4.2520000600E-07,0.1520000000
4.2560000600E-07,0.1600000000
4.2600000600E-07,0.1600000000
4.2640000600E-07,0.1600000000
4.2680000600E-07,0.1600000000
4.2720000600E-07,0.1600000000
4.2760000600E-07,0.1520000000
4.2800000600E-07,0.1520000000
4.2840000600E-07,0.1520000000
4.2880000600E-07,0.1440000000
4.2920000600E-07,0.1440000000
4.2960000600E-07,0.1520000000
4.3000000600E-07,0.1520000000
4.3040000600E-07,0.1520000000
4.3080000600E-07,0.1520000000
4.3120000600E-07,0.1520000000
4.3160000600E-07,0.1600000000
4.3200000600E-07,0.1520000000
4.3240000600E-07,0.1520000000
4.3280000600E-07,0.1520000000
4.3320000600E-07,0.1440000000
4.3360000600E-07,0.1520000000
4.3400000600E-07,0.1520000000
4.3440000600E-07,0.1520000000
4.3480000600E-07,0.1520000000
4.3520000600E-07,0.1600000000
4.3560000600E-07,0.1520000000
4.3600000600E-07,0.1600000000
4.3640000600E-07,0.1520000000
4.3680000600E-07,0.1600000000
4.3720000600E-07,0.1520000000
4.3760000600E-07,0.1600000000
4.3800000600E-07,0.1600000000
4.3840000600E-07,0.1520000000
4.3880000600E-07,0.1600000000
4.3920000600E-07,0.1600000000
4.3960000600E-07,0.1520000000
4.4000000600E-07,0.1600000000
4.4040000600E-07,0.1600000000
4.4080000600E-07,0.1600000000
4.4120000600E-07,0.1680000000
4.4160000600E-07,0.1600000000
