Time,Current,Voltage
1.45E-06,54.93425544,0.2799999
1.45E-06,54.93425544,0.2799999
1.45E-06,54.93425544,0.2799999
1.46E-06,54.93425544,0.2799999
1.46E-06,70.62976261,0.3599999
1.46E-06,54.93425544,0.2799999
1.46E-06,54.93425544,0.2799999
1.46E-06,70.62976261,0.3599999
1.46E-06,54.93425544,0.2799999
1.46E-06,70.62976261,0.3599999
1.46E-06,86.32526977,0.4399999
1.46E-06,86.32526977,0.4399999
1.46E-06,86.32526977,0.4399999
1.46E-06,70.62976261,0.3599999
1.46E-06,70.62976261,0.3599999
1.46E-06,86.32526977,0.4399999
1.47E-06,70.62976261,0.3599999
1.47E-06,86.32526977,0.4399999
1.47E-06,86.32526977,0.4399999
1.47E-06,102.0207769,0.5199999
1.47E-06,86.32526977,0.4399999
1.47E-06,102.0207769,0.5199999
1.47E-06,102.0207769,0.5199999
1.47E-06,102.0207769,0.5199999
1.47E-06,86.32526977,0.4399999
1.47E-06,102.0207769,0.5199999
1.47E-06,102.0207769,0.5199999
1.47E-06,86.32526977,0.4399999
1.48E-06,117.7162841,0.5999999
1.48E-06,102.0207769,0.5199999
1.48E-06,102.0207769,0.5199999
1.48E-06,86.32526977,0.4399999
1.48E-06,102.0207769,0.5199999
1.48E-06,86.32526977,0.4399999
1.48E-06,102.0207769,0.5199999
1.48E-06,117.7162841,0.5999999
1.48E-06,102.0207769,0.5199999
1.48E-06,117.7162841,0.5999999
1.48E-06,102.0207769,0.5199999
1.48E-06,117.7162841,0.5999999
1.48E-06,117.7162841,0.5999999
1.49E-06,117.7162841,0.5999999
1.49E-06,102.0207769,0.5199999
1.49E-06,117.7162841,0.5999999
1.49E-06,117.7162841,0.5999999
1.49E-06,102.0207769,0.5199999
1.49E-06,117.7162841,0.5999999
1.49E-06,117.7162841,0.5999999
1.49E-06,133.4117912,0.6799999
1.49E-06,117.7162841,0.5999999
1.49E-06,133.4117912,0.6799999
1.49E-06,133.4117912,0.6799999
1.49E-06,102.0207769,0.5199999
1.50E-06,133.4117912,0.6799999
1.50E-06,117.7162841,0.5999999
1.50E-06,102.0207769,0.5199999
1.50E-06,133.4117912,0.6799999
1.50E-06,102.0207769,0.5199999
1.50E-06,117.7162841,0.5999999
1.50E-06,117.7162841,0.5999999
1.50E-06,117.7162841,0.5999999
1.50E-06,102.0207769,0.5199999
1.50E-06,117.7162841,0.5999999
1.50E-06,117.7162841,0.5999999
1.50E-06,133.4117912,0.6799999
1.50E-06,117.7162841,0.5999999
1.51E-06,133.4117912,0.6799999
1.51E-06,117.7162841,0.5999999
1.51E-06,117.7162841,0.5999999
1.51E-06,117.7162841,0.5999999
1.51E-06,117.7162841,0.5999999
1.51E-06,117.7162841,0.5999999
1.51E-06,117.7162841,0.5999999
1.51E-06,133.4117912,0.6799999
1.51E-06,102.0207769,0.5199999
1.51E-06,133.4117912,0.6799999
1.51E-06,102.0207769,0.5199999
1.51E-06,117.7162841,0.5999999
1.52E-06,133.4117912,0.6799999
1.52E-06,133.4117912,0.6799999
1.52E-06,117.7162841,0.5999999
1.52E-06,117.7162841,0.5999999
1.52E-06,102.0207769,0.5199999
1.52E-06,117.7162841,0.5999999
1.52E-06,102.0207769,0.5199999
1.52E-06,102.0207769,0.5199999
1.52E-06,86.32526977,0.4399999
1.52E-06,102.0207769,0.5199999
1.52E-06,102.0207769,0.5199999
1.52E-06,102.0207769,0.5199999
1.52E-06,117.7162841,0.5999999
1.53E-06,102.0207769,0.5199999
1.53E-06,102.0207769,0.5199999
1.53E-06,102.0207769,0.5199999
1.53E-06,86.32526977,0.4399999
1.53E-06,86.32526977,0.4399999
1.53E-06,102.0207769,0.5199999
1.53E-06,86.32526977,0.4399999
1.53E-06,102.0207769,0.5199999
1.53E-06,102.0207769,0.5199999
1.53E-06,102.0207769,0.5199999
1.53E-06,86.32526977,0.4399999
1.53E-06,86.32526977,0.4399999
1.54E-06,86.32526977,0.4399999
1.54E-06,102.0207769,0.5199999
1.54E-06,102.0207769,0.5199999
1.54E-06,70.62976261,0.3599999
1.54E-06,102.0207769,0.5199999
1.54E-06,86.32526977,0.4399999
1.54E-06,86.32526977,0.4399999
1.54E-06,70.62976261,0.3599999
1.54E-06,70.62976261,0.3599999
1.54E-06,86.32526977,0.4399999
1.54E-06,86.32526977,0.4399999
1.54E-06,70.62976261,0.3599999
1.54E-06,70.62976261,0.3599999
1.55E-06,86.32526977,0.4399999
1.55E-06,70.62976261,0.3599999
1.55E-06,70.62976261,0.3599999
1.55E-06,70.62976261,0.3599999
1.55E-06,54.93425544,0.2799999
1.55E-06,70.62976261,0.3599999
1.55E-06,70.62976261,0.3599999
1.55E-06,54.93425544,0.2799999
1.55E-06,54.93425544,0.2799999
1.55E-06,54.93425544,0.2799999
1.55E-06,39.23874828,0.1999999
1.55E-06,54.93425544,0.2799999
1.56E-06,39.23874828,0.1999999
1.56E-06,54.93425544,0.2799999
1.56E-06,39.23874828,0.1999999
1.56E-06,54.93425544,0.2799999
1.56E-06,23.54324112,0.1199999
1.56E-06,39.23874828,0.1999999
1.56E-06,39.23874828,0.1999999
1.56E-06,39.23874828,0.1999999
1.56E-06,39.23874828,0.1999999
1.56E-06,23.54324112,0.1199999
1.56E-06,23.54324112,0.1199999
1.56E-06,39.23874828,0.1999999
1.56E-06,23.54324112,0.1199999
1.57E-06,23.54324112,0.1199999
1.57E-06,23.54324112,0.1199999
1.57E-06,23.54324112,0.1199999
1.57E-06,23.54324112,0.1199999
1.57E-06,23.54324112,0.1199999
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.57E-06,7.847743771,0.03999995
1.58E-06,-7.84776339,-0.04000005
1.58E-06,7.847743771,0.03999995
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-23.54326074,-0.12
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.58E-06,-7.84776339,-0.04000005
1.59E-06,-23.54326074,-0.12
1.59E-06,-23.54326074,-0.12
1.59E-06,-39.2387679,-0.2
1.59E-06,-23.54326074,-0.12
1.59E-06,-23.54326074,-0.12
1.59E-06,-23.54326074,-0.12
1.59E-06,-39.2387679,-0.2
1.59E-06,-39.2387679,-0.2
1.59E-06,-23.54326074,-0.12
1.59E-06,-54.93427506,-0.28
1.59E-06,-39.2387679,-0.2
1.59E-06,-39.2387679,-0.2
1.60E-06,-39.2387679,-0.2
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-39.2387679,-0.2
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-54.93427506,-0.28
1.60E-06,-70.62978222,-0.36
1.61E-06,-70.62978222,-0.36
1.61E-06,-54.93427506,-0.28
1.61E-06,-70.62978222,-0.36
1.61E-06,-54.93427506,-0.28
1.61E-06,-70.62978222,-0.36
1.61E-06,-70.62978222,-0.36
1.61E-06,-70.62978222,-0.36
1.61E-06,-86.32528939,-0.44
1.61E-06,-70.62978222,-0.36
1.61E-06,-86.32528939,-0.44
1.61E-06,-70.62978222,-0.36
1.61E-06,-70.62978222,-0.36
1.62E-06,-86.32528939,-0.44
1.62E-06,-86.32528939,-0.44
1.62E-06,-102.0207965,-0.52
1.62E-06,-86.32528939,-0.44
1.62E-06,-70.62978222,-0.36
1.62E-06,-70.62978222,-0.36
1.62E-06,-86.32528939,-0.44
1.62E-06,-102.0207965,-0.52
1.62E-06,-70.62978222,-0.36
1.62E-06,-86.32528939,-0.44
1.62E-06,-86.32528939,-0.44
1.62E-06,-86.32528939,-0.44
1.62E-06,-86.32528939,-0.44
1.63E-06,-86.32528939,-0.44
1.63E-06,-86.32528939,-0.44
1.63E-06,-102.0207965,-0.52
1.63E-06,-102.0207965,-0.52
1.63E-06,-86.32528939,-0.44
1.63E-06,-102.0207965,-0.52
1.63E-06,-102.0207965,-0.52
1.63E-06,-86.32528939,-0.44
1.63E-06,-86.32528939,-0.44
1.63E-06,-102.0207965,-0.52
1.63E-06,-86.32528939,-0.44
1.63E-06,-86.32528939,-0.44
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-86.32528939,-0.44
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-117.7163037,-0.6
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.64E-06,-102.0207965,-0.52
1.65E-06,-86.32528939,-0.44
1.65E-06,-102.0207965,-0.52
1.65E-06,-102.0207965,-0.52
1.65E-06,-102.0207965,-0.52
1.65E-06,-102.0207965,-0.52
1.65E-06,-86.32528939,-0.44
1.65E-06,-102.0207965,-0.52
1.65E-06,-102.0207965,-0.52
1.65E-06,-86.32528939,-0.44
1.65E-06,-86.32528939,-0.44
1.65E-06,-102.0207965,-0.52
1.65E-06,-102.0207965,-0.52
1.66E-06,-102.0207965,-0.52
1.66E-06,-86.32528939,-0.44
1.66E-06,-102.0207965,-0.52
1.66E-06,-102.0207965,-0.52
1.66E-06,-86.32528939,-0.44
1.66E-06,-102.0207965,-0.52
1.66E-06,-86.32528939,-0.44
1.66E-06,-86.32528939,-0.44
1.66E-06,-86.32528939,-0.44
1.66E-06,-102.0207965,-0.52
1.66E-06,-86.32528939,-0.44
1.66E-06,-102.0207965,-0.52
1.66E-06,-102.0207965,-0.52
1.67E-06,-102.0207965,-0.52
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-102.0207965,-0.52
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-86.32528939,-0.44
1.67E-06,-102.0207965,-0.52
1.67E-06,-102.0207965,-0.52
1.68E-06,-86.32528939,-0.44
1.68E-06,-86.32528939,-0.44
1.68E-06,-70.62978222,-0.36
1.68E-06,-70.62978222,-0.36
1.68E-06,-86.32528939,-0.44
1.68E-06,-86.32528939,-0.44
1.68E-06,-70.62978222,-0.36
1.68E-06,-70.62978222,-0.36
1.68E-06,-70.62978222,-0.36
1.68E-06,-70.62978222,-0.36
1.68E-06,-86.32528939,-0.44
1.68E-06,-70.62978222,-0.36
1.68E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-70.62978222,-0.36
1.69E-06,-54.93427506,-0.28
1.69E-06,-70.62978222,-0.36
1.69E-06,-54.93427506,-0.28
1.69E-06,-70.62978222,-0.36
1.69E-06,-54.93427506,-0.28
1.69E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-54.93427506,-0.28
1.70E-06,-39.2387679,-0.2
1.70E-06,-39.2387679,-0.2
1.70E-06,-39.2387679,-0.2
1.71E-06,-39.2387679,-0.2
1.71E-06,-39.2387679,-0.2
1.71E-06,-39.2387679,-0.2
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.71E-06,-39.2387679,-0.2
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.71E-06,-23.54326074,-0.12
1.72E-06,-23.54326074,-0.12
1.72E-06,-7.84776339,-0.04000005
1.72E-06,-23.54326074,-0.12
1.72E-06,-23.54326074,-0.12
1.72E-06,-23.54326074,-0.12
1.72E-06,-7.84776339,-0.04000005
1.72E-06,-7.84776339,-0.04000005
1.72E-06,-7.84776339,-0.04000005
1.72E-06,-23.54326074,-0.12
1.72E-06,7.847743771,0.03999995
1.72E-06,-7.84776339,-0.04000005
1.72E-06,-7.84776339,-0.04000005
1.72E-06,7.847743771,0.03999995
1.73E-06,-7.84776339,-0.04000005
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,-7.84776339,-0.04000005
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,7.847743771,0.03999995
1.73E-06,23.54324112,0.1199999
1.74E-06,7.847743771,0.03999995
1.74E-06,23.54324112,0.1199999
1.74E-06,23.54324112,0.1199999
1.74E-06,7.847743771,0.03999995
1.74E-06,23.54324112,0.1199999
1.74E-06,39.23874828,0.1999999
1.74E-06,23.54324112,0.1199999
1.74E-06,39.23874828,0.1999999
1.74E-06,23.54324112,0.1199999
1.74E-06,23.54324112,0.1199999
1.74E-06,39.23874828,0.1999999
1.74E-06,23.54324112,0.1199999
1.74E-06,23.54324112,0.1199999
1.75E-06,23.54324112,0.1199999
1.75E-06,23.54324112,0.1199999
1.75E-06,54.93425544,0.2799999
1.75E-06,39.23874828,0.1999999
1.75E-06,54.93425544,0.2799999
1.75E-06,39.23874828,0.1999999
1.75E-06,39.23874828,0.1999999
1.75E-06,39.23874828,0.1999999
1.75E-06,54.93425544,0.2799999
1.75E-06,54.93425544,0.2799999
1.75E-06,39.23874828,0.1999999
1.75E-06,54.93425544,0.2799999
1.76E-06,54.93425544,0.2799999
1.76E-06,70.62976261,0.3599999
1.76E-06,54.93425544,0.2799999
1.76E-06,70.62976261,0.3599999
1.76E-06,54.93425544,0.2799999
1.76E-06,54.93425544,0.2799999
1.76E-06,54.93425544,0.2799999
1.76E-06,54.93425544,0.2799999
1.76E-06,70.62976261,0.3599999
1.76E-06,70.62976261,0.3599999
1.76E-06,70.62976261,0.3599999
1.76E-06,54.93425544,0.2799999
1.76E-06,70.62976261,0.3599999
1.77E-06,54.93425544,0.2799999
1.77E-06,70.62976261,0.3599999
1.77E-06,54.93425544,0.2799999
1.77E-06,70.62976261,0.3599999
1.77E-06,70.62976261,0.3599999
1.77E-06,70.62976261,0.3599999
1.77E-06,70.62976261,0.3599999
1.77E-06,86.32526977,0.4399999
1.77E-06,70.62976261,0.3599999
1.77E-06,70.62976261,0.3599999
1.77E-06,70.62976261,0.3599999
1.77E-06,54.93425544,0.2799999
1.78E-06,70.62976261,0.3599999
1.78E-06,70.62976261,0.3599999
1.78E-06,70.62976261,0.3599999
1.78E-06,86.32526977,0.4399999
1.78E-06,70.62976261,0.3599999
1.78E-06,86.32526977,0.4399999
1.78E-06,70.62976261,0.3599999
1.78E-06,86.32526977,0.4399999
1.78E-06,70.62976261,0.3599999
1.78E-06,86.32526977,0.4399999
1.78E-06,70.62976261,0.3599999
1.78E-06,54.93425544,0.2799999
1.78E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,54.93425544,0.2799999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,86.32526977,0.4399999
1.79E-06,70.62976261,0.3599999
1.79E-06,86.32526977,0.4399999
1.79E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,86.32526977,0.4399999
1.80E-06,86.32526977,0.4399999
1.80E-06,86.32526977,0.4399999
1.80E-06,54.93425544,0.2799999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.80E-06,70.62976261,0.3599999
1.81E-06,70.62976261,0.3599999
1.81E-06,70.62976261,0.3599999
1.81E-06,70.62976261,0.3599999
1.81E-06,54.93425544,0.2799999
1.81E-06,70.62976261,0.3599999
1.81E-06,86.32526977,0.4399999
1.81E-06,54.93425544,0.2799999
1.81E-06,54.93425544,0.2799999
1.81E-06,70.62976261,0.3599999
1.81E-06,39.23874828,0.1999999
1.81E-06,70.62976261,0.3599999
1.81E-06,54.93425544,0.2799999
1.82E-06,70.62976261,0.3599999
